Series ID,Region Name,Region Code,01-06-2023
TXMASO9URN,"Mason County, TX",48319,3.7
TXMATA1URN,"Matagorda County, TX",48321,5.8
TXMAVE3URN,"Maverick County, TX",48323,8
TXMEDI5URN,"Medina County, TX",48325,3.9
TXMENA7URN,"Menard County, TX",48327,3.4
TXMIDL9URN,"Midland County, TX",48329,2.6
TXMILA1URN,"Milam County, TX",48331,4.5
TXMILL3URN,"Mills County, TX",48333,4.2
TXMITC5URN,"Mitchell County, TX",48335,4.4
TXMONT7URN,"Montague County, TX",48337,4
TXMONT0URN,"Montgomery County, TX",48339,4.1
TXMOOR1URN,"Moore County, TX",48341,2.8
TXMORR3URN,"Morris County, TX",48343,6.4
TXMOTL5URN,"Motley County, TX",48345,3.7
TXNACO7URN,"Nacogdoches County, TX",48347,4.7
TXNAVA9URN,"Navarro County, TX",48349,4.3
TXNEWT1URN,"Newton County, TX",48351,8
TXNOLA3URN,"Nolan County, TX",48353,4
TXNUEC5URN,"Nueces County, TX",48355,4.5
TXOCHI7URN,"Ochiltree County, TX",48357,3.7
TXOLDH9URN,"Oldham County, TX",48359,2.8
TXORAN5URN,"Orange County, TX",48361,5.8
TXPALO3URN,"Palo Pinto County, TX",48363,3.8
TXPANO5URN,"Panola County, TX",48365,4.7
TXPARK7URN,"Parker County, TX",48367,3.4
TXPARM9URN,"Parmer County, TX",48369,2.8
TXPECO1URN,"Pecos County, TX",48371,3.6
TXPOLK3URN,"Polk County, TX",48373,5.6
TXPOTT5URN,"Potter County, TX",48375,3.4
TXPRES7URN,"Presidio County, TX",48377,7.3
TXRAIN9URN,"Rains County, TX",48379,3.7
TXRAND1URN,"Randall County, TX",48381,3.1
TXREAG3URN,"Reagan County, TX",48383,4.2
TXREAL5URN,"Real County, TX",48385,4.3
TXREDR7URN,"Red River County, TX",48387,5.4
TXREEV9URN,"Reeves County, TX",48389,3.5
TXREFU1URN,"Refugio County, TX",48391,4.2
TXROBE3URN,"Roberts County, TX",48393,3.5
TXROBE5URN,"Robertson County, TX",48395,3.9
TXROCK7URN,"Rockwall County, TX",48397,3.7
TXRUNN9URN,"Runnels County, TX",48399,4.7
TXRUSK1URN,"Rusk County, TX",48401,4.4
TXSABI3URN,"Sabine County, TX",48403,6.6
TXSANA5URN,"San Augustine County, TX",48405,5.8
TXSANJ7URN,"San Jacinto County, TX",48407,5
TXSANP5URN,"San Patricio County, TX",48409,5.1
TXSANS1URN,"San Saba County, TX",48411,4.9
TXSCHL3URN,"Schleicher County, TX",48413,3.8
TXSCUR5URN,"Scurry County, TX",48415,4.7
TXSHAC7URN,"Shackelford County, TX",48417,3.2
TXSHEL9URN,"Shelby County, TX",48419,4.1
TXSHER1URN,"Sherman County, TX",48421,3.1
TXSMIT3URN,"Smith County, TX",48423,3.8
TXSOME5URN,"Somervell County, TX",48425,3.9
TXSTAR7URN,"Starr County, TX",48427,9.6
TXSTEP9URN,"Stephens County, TX",48429,3.8
TXSTER1URN,"Sterling County, TX",48431,4.3
TXSTON3URN,"Stonewall County, TX",48433,2.6
TXSUTT5URN,"Sutton County, TX",48435,6.9
TXSWIS7URN,"Swisher County, TX",48437,4.6
TXTARR9URN,"Tarrant County, TX",48439,3.9
TXTAYL1URN,"Taylor County, TX",48441,3.7
TXTERR3URN,"Terrell County, TX",48443,2.7
TXTERR5URN,"Terry County, TX",48445,4.4
TXTHRO7URN,"Throckmorton County, TX",48447,4.4
TXTITU9URN,"Titus County, TX",48449,4.5
TXTOMG1URN,"Tom Green County, TX",48451,4.1
TXTRAV3URN,"Travis County, TX",48453,3.4
TXTRIN5URN,"Trinity County, TX",48455,5.1
TXTYLE7URN,"Tyler County, TX",48457,6.1
TXUPSH9URN,"Upshur County, TX",48459,4.4
TXUPTO1URN,"Upton County, TX",48461,2.5
TXUVAL3URN,"Uvalde County, TX",48463,4.6
TXVALV5URN,"Val Verde County, TX",48465,5.8
TXVANZ7URN,"Van Zandt County, TX",48467,3.6
TXVICT0URN,"Victoria County, TX",48469,4.3
TXWALK1URN,"Walker County, TX",48471,5.1
TXWALL3URN,"Waller County, TX",48473,4.9
TXWARD5URN,"Ward County, TX",48475,3.4
TXWASH7URN,"Washington County, TX",48477,5.1
TXWEBB7URN,"Webb County, TX",48479,4.5
TXWHAR1URN,"Wharton County, TX",48481,4
TXWHEE3URN,"Wheeler County, TX",48483,3.7
TXWICH5URN,"Wichita County, TX",48485,4.2
TXWILB7URN,"Wilbarger County, TX",48487,5.4
TXWILL9URN,"Willacy County, TX",48489,8
TXWILL5URN,"Williamson County, TX",48491,3.5
TXWILS3URN,"Wilson County, TX",48493,3.3
TXWINK5URN,"Winkler County, TX",48495,3.8
TXWISE7URN,"Wise County, TX",48497,4
TXWOOD9URN,"Wood County, TX",48499,4.4
TXYOAK1URN,"Yoakum County, TX",48501,3.9
TXYOUN3URN,"Young County, TX",48503,3.5
TXZAPA5URN,"Zapata County, TX",48505,6.9
TXZAVA7URN,"Zavala County, TX",48507,7.8
UTBEAV1URN,"Beaver County, UT",49001,3
UTBOXE3URN,"Box Elder County, UT",49003,2.5
UTCACH0URN,"Cache County, UT",49005,2.4
UTCARB7URN,"Carbon County, UT",49007,4.1
UTDAGG9URN,"Daggett County, UT",49009,2.7
UTDAVI0URN,"Davis County, UT",49011,2.6
UTDUCH3URN,"Duchesne County, UT",49013,2.8
UTEMER5URN,"Emery County, UT",49015,3
UTGARF7URN,"Garfield County, UT",49017,3.8
UTGRAN9URN,"Grand County, UT",49019,2.1
UTIRON1URN,"Iron County, UT",49021,2.8
UTJUAB3URN,"Juab County, UT",49023,2.5
UTKANE5URN,"Kane County, UT",49025,2.2
UTMILL7URN,"Millard County, UT",49027,2.3
UTMORG9URN,"Morgan County, UT",49029,2.2
UTPIUT1URN,"Piute County, UT",49031,3.9
UTRICH3URN,"Rich County, UT",49033,1.8
UTSALT5URN,"Salt Lake County, UT",49035,2.7
UTSANJ7URN,"San Juan County, UT",49037,3.8
UTSANP9URN,"Sanpete County, UT",49039,3
UTSEVI1URN,"Sevier County, UT",49041,2.7
UTSUMM3URN,"Summit County, UT",49043,2.7
UTTOOE5URN,"Tooele County, UT",49045,2.8
UTUINT7URN,"Uintah County, UT",49047,3.5
UTUTAH9URN,"Utah County, UT",49049,2.8
UTWASA1URN,"Wasatch County, UT",49051,2.4
UTWASH3URN,"Washington County, UT",49053,3
UTWAYN5URN,"Wayne County, UT",49055,3.1
UTWEBE7URN,"Weber County, UT",49057,2.8
VTADDI1URN,"Addison County, VT",50001,1.8
VTBENN3URN,"Bennington County, VT",50003,2.5
VTCALE5URN,"Caledonia County, VT",50005,2.5
VTCHIT0URN,"Chittenden County, VT",50007,1.9
VTESSE9URN,"Essex County, VT",50009,3.4
VTFRAN1URN,"Franklin County, VT",50011,1.8
VTGRAN3URN,"Grand Isle County, VT",50013,1.7
VTLAMO5URN,"Lamoille County, VT",50015,2.4
VTORAN7URN,"Orange County, VT",50017,2.1
VTORLE9URN,"Orleans County, VT",50019,3
VTRUTL0URN,"Rutland County, VT",50021,2.7
VTWASH0URN,"Washington County, VT",50023,2.1
VTWIND5URN,"Windham County, VT",50025,2.5
VTWIND0URN,"Windsor County, VT",50027,2
VAACCO1URN,"Accomack County, VA",51001,3.1
VAALBE7URN,"Albemarle County, VA",51003,2.8
VAALLE5URN,"Alleghany County, VA",51005,3.1
VAAMEL7URN,"Amelia County, VA",51007,3
VAAMHE9URN,"Amherst County, VA",51009,3.1
VAAPPO1URN,"Appomattox County, VA",51011,3.5
VAARLI0URN,"Arlington County, VA",51013,2.1
VAAUGU0URN,"Augusta County, VA",51015,2.6
VABATH7URN,"Bath County, VA",51017,2.4
VABEDF9URN,"Bedford County, VA",51019,2.9
VABLAN1URN,"Bland County, VA",51021,3.1
VABOTE3URN,"Botetourt County, VA",51023,2.6
VABRUN5URN,"Brunswick County, VA",51025,4.2
VABUCH7URN,"Buchanan County, VA",51027,4.5
VABUCK9URN,"Buckingham County, VA",51029,3.5
VACAMP0URN,"Campbell County, VA",51031,3.2
VACARO3URN,"Caroline County, VA",51033,3
VACARR5URN,"Carroll County, VA",51035,4
VACHAR6URN,"Charles City County, VA",51036,3
VACHAR7URN,"Charlotte County, VA",51037,3.5
VACHES5URN,"Chesterfield County, VA",51041,2.8
VACLAR3URN,"Clarke County, VA",51043,2.6
VACRAI5URN,"Craig County, VA",51045,3.1
VACULP7URN,"Culpeper County, VA",51047,2.8
VACUMB9URN,"Cumberland County, VA",51049,3.4
VADICK1URN,"Dickenson County, VA",51051,4.3
VADINW3URN,"Dinwiddie County, VA",51053,3.1
VAESSE7URN,"Essex County, VA",51057,3.2
VAFAIR5URN,"Fairfax County, VA",51059,2.5
VAFAUQ1URN,"Fauquier County, VA",51061,2.5
VAFLOY3URN,"Floyd County, VA",51063,2.7
VAFLUV5URN,"Fluvanna County, VA",51065,2.5
VAFRAN7URN,"Franklin County, VA",51067,3
VAFRED9URN,"Frederick County, VA",51069,2.5
VAGILE1URN,"Giles County, VA",51071,3
VAGLOU3URN,"Gloucester County, VA",51073,2.6
VAGOOC5URN,"Goochland County, VA",51075,2.7
VAGRAY7URN,"Grayson County, VA",51077,3.1
VAGREE9URN,"Greene County, VA",51079,2.6
VAGREE1URN,"Greensville County, VA",51081,3.3
VAHALI3URN,"Halifax County, VA",51083,3.7
VAHANO6URN,"Hanover County, VA",51085,2.6
VAHENR0URN,"Henrico County, VA",51087,2.8
VAHENR5URN,"Henry County, VA",51089,3.5
VAHIGH1URN,"Highland County, VA",51091,1.9
VAISLE3URN,"Isle of Wight County, VA",51093,2.7
VAJAME5URN,"James City County, VA",51095,2.9
VAKING7URN,"King and Queen County, VA",51097,2.5
VAKING9URN,"King George County, VA",51099,2.6
VAKING1URN,"King William County, VA",51101,2.7
VALANC3URN,"Lancaster County, VA",51103,3
VALEEC5URN,"Lee County, VA",51105,3.8
VALOUD5URN,"Loudoun County, VA",51107,2.5
VALOUI9URN,"Louisa County, VA",51109,2.6
VALUNE1URN,"Lunenburg County, VA",51111,3.4
VAMADI3URN,"Madison County, VA",51113,2.4
VAMATH5URN,"Mathews County, VA",51115,2.8
VAMECK7URN,"Mecklenburg County, VA",51117,3.4
VAMIDD9URN,"Middlesex County, VA",51119,2.5
VAMONT0URN,"Montgomery County, VA",51121,3.2
VANELS5URN,"Nelson County, VA",51125,2.8
VANEWK7URN,"New Kent County, VA",51127,2.5
VANORT1URN,"Northampton County, VA",51131,3
VANORT3URN,"Northumberland County, VA",51133,3.4
VANOTT5URN,"Nottoway County, VA",51135,3
VAORAN7URN,"Orange County, VA",51137,2.9
VAPAGE9URN,"Page County, VA",51139,3
VAPATR1URN,"Patrick County, VA",51141,3.6
VAPITT0URN,"Pittsylvania County, VA",51143,3.1
VAPOWH5URN,"Powhatan County, VA",51145,2.6
VAPRIN7URN,"Prince Edward County, VA",51147,4.5
VAPRIN9URN,"Prince George County, VA",51149,3.3
VAPRIN3URN,"Prince William County, VA",51153,2.6
VAPULA5URN,"Pulaski County, VA",51155,2.9
VARAPP7URN,"Rappahannock County, VA",51157,2.5
VARICH9URN,"Richmond County, VA",51159,2.9
VAROAN5URN,"Roanoke County, VA",51161,2.6
VAROCK3URN,"Rockbridge County, VA",51163,2.8
VAROCK5URN,"Rockingham County, VA",51165,2.7
VARUSS7URN,"Russell County, VA",51167,3.7
VASCOT9URN,"Scott County, VA",51169,3.2
VASHEN1URN,"Shenandoah County, VA",51171,2.7
VASMYT3URN,"Smyth County, VA",51173,3.2
VASOUT5URN,"Southampton County, VA",51175,2.6
VASPOT7URN,"Spotsylvania County, VA",51177,2.9
VASTAF9URN,"Stafford County, VA",51179,2.9
VASURR1URN,"Surry County, VA",51181,2.7
VASUSS3URN,"Sussex County, VA",51183,3.9
VATAZE8URN,"Tazewell County, VA",51185,4
VAWARR7URN,"Warren County, VA",51187,2.8
VAWASH1URN,"Washington County, VA",51191,3
VAWEST3URN,"Westmoreland County, VA",51193,2.9
VAWISE5URN,"Wise County, VA",51195,4.3
VAWYTH7URN,"Wythe County, VA",51197,3
VAYORK9URN,"York County, VA",51199,2.8
VAALEX5URN,"Alexandria City, VA",51510,2.2
VABEDF5URN,"Bedford City, VA",51515,
VABRIS0URN,"Bristol City, VA",51520,3.5
VABUEN0URN,"Buena Vista City, VA",51530,3.2
VACHAR0URN,"Charlottesville City, VA",51540,2.6
VACHES7URN,"Chesapeake City, VA",51550,2.8
VACOLO0URN,"Colonial Heights City, VA",51570,2.9
VACOVI0URN,"Covington City, VA",51580,3.4
VADANV0URN,"Danville City, VA",51590,4.4
VAEMPO5URN,"Emporia City, VA",51595,4.5
VAFAIR0URN,"Fairfax City, VA",51600,2.4
VAFALL0URN,"Falls Church City, VA",51610,2.3
VAFRAN0URN,"Franklin City, VA",51620,3.6
VAFRED0URN,"Fredericksburg City, VA",51630,3.3
VAGALA0URN,"Galax City, VA",51640,5
VAHAMP0URN,"Hampton City, VA",51650,3.5
VAHARR0URN,"Harrisonburg City, VA",51660,3.8
VAHOPE0URN,"Hopewell City, VA",51670,3.9
VALEXI8URN,"Lexington City, VA",51678,4.8
VALYNC5URN,"Lynchburg City, VA",51680,4.4
VAMANA3URN,"Manassas City, VA",51683,2.5
VAMANA5URN,"Manassas Park City, VA",51685,2.6
VAMART0URN,"Martinsville City, VA",51690,4.4
VANEWP5URN,"Newport News City, VA",51700,3.2
VANORF5URN,"Norfolk City, VA",51710,3.2
VANORT0URN,"Norton City, VA",51720,4.2
VAPETE0URN,"Petersburg City, VA",51730,4.8
VAPOQU5URN,"Poquoson City, VA",51735,2.6
VAPORT0URN,"Portsmouth City, VA",51740,3.4
VARADF0URN,"Radford City, VA",51750,4
VARICH0URN,"Richmond City, VA",51760,3.4
VAROAN0URN,"Roanoke City, VA",51770,3.1
VASALE5URN,"Salem City, VA",51775,3
VASTAU0URN,"Staunton City, VA",51790,2.8
VASUFF0URN,"Suffolk City, VA",51800,3
VAVIRG5URN,"Virginia Beach City, VA",51810,2.7
VAWAYN0URN,"Waynesboro City, VA",51820,2.9
VAWILL0URN,"Williamsburg City, VA",51830,4.3
VAWINC0URN,"Winchester City, VA",51840,2.8
WAADAM1URN,"Adams County, WA",53001,2.9
WAASOT3URN,"Asotin County, WA",53003,2.5
WABENT0URN,"Benton County, WA",53005,3.2
WACHEL7URN,"Chelan County, WA",53007,2.8
WACLAL0URN,"Clallam County, WA",53009,3.8
WACLAR1URN,"Clark County, WA",53011,3.1
WACOLU3URN,"Columbia County, WA",53013,2.9
WACOWL5URN,"Cowlitz County, WA",53015,3.7
WADOUG7URN,"Douglas County, WA",53017,3.1
WAFERR9URN,"Ferry County, WA",53019,5.7
WAFRAN1URN,"Franklin County, WA",53021,4.1
WAGARF3URN,"Garfield County, WA",53023,3.4
WAGRAN5URN,"Grant County, WA",53025,3.4
WAGRAY0URN,"Grays Harbor County, WA",53027,4.2
WAISLA9URN,"Island County, WA",53029,3.1
WAJEFF1URN,"Jefferson County, WA",53031,3.4
WAKING5URN,"King County, WA",53033,3.3
WAKITS0URN,"Kitsap County, WA",53035,2.9
WAKITT7URN,"Kittitas County, WA",53037,3.7
WAKLIC9URN,"Klickitat County, WA",53039,3.3
WALEWI5URN,"Lewis County, WA",53041,3.8
WALINC3URN,"Lincoln County, WA",53043,3.2
WAMASO5URN,"Mason County, WA",53045,3.9
WAOKAN7URN,"Okanogan County, WA",53047,3.5
WAPACI9URN,"Pacific County, WA",53049,4.3
WAPEND1URN,"Pend Oreille County, WA",53051,4.1
WAPIER6URN,"Pierce County, WA",53053,3.4
WASANJ5URN,"San Juan County, WA",53055,2.3
WASKAG5URN,"Skagit County, WA",53057,3.3
WASKAM9URN,"Skamania County, WA",53059,3.3
WASNOH0URN,"Snohomish County, WA",53061,3.4
WASPOK2URN,"Spokane County, WA",53063,3
WASTEV5URN,"Stevens County, WA",53065,3.8
WATHUR8URN,"Thurston County, WA",53067,2.9
WAWAHK9URN,"Wahkiakum County, WA",53069,4.3
WAWALL1URN,"Walla Walla County, WA",53071,3.1
WAWHAT5URN,"Whatcom County, WA",53073,3.1
WAWHIT5URN,"Whitman County, WA",53075,3.4
WAYAKI7URN,"Yakima County, WA",53077,3.7
WVBARB1URN,"Barbour County, WV",54001,4.5
WVBERK3URN,"Berkeley County, WV",54003,3.4
WVBOON5URN,"Boone County, WV",54005,4.4
WVBRAX7URN,"Braxton County, WV",54007,4.6
WVBROO9URN,"Brooke County, WV",54009,4.8
WVCABE1URN,"Cabell County, WV",54011,3.7
WVCALH3URN,"Calhoun County, WV",54013,5.7
WVCLAY5URN,"Clay County, WV",54015,5.5
WVDODD7URN,"Doddridge County, WV",54017,2.9
WVFAYE5URN,"Fayette County, WV",54019,4.1
WVGILM1URN,"Gilmer County, WV",54021,5.3
WVGRAN3URN,"Grant County, WV",54023,3.8
WVGREE5URN,"Greenbrier County, WV",54025,3.4
WVHAMP7URN,"Hampshire County, WV",54027,2.7
WVHANC9URN,"Hancock County, WV",54029,5.2
WVHARD1URN,"Hardy County, WV",54031,4.1
WVHARR5URN,"Harrison County, WV",54033,3.2
WVJACK5URN,"Jackson County, WV",54035,4.3
WVJEFF7URN,"Jefferson County, WV",54037,2.8
WVKANA9URN,"Kanawha County, WV",54039,3.6
WVLEWI1URN,"Lewis County, WV",54041,3.8
WVLINC3URN,"Lincoln County, WV",54043,4.8
WVLOGA0URN,"Logan County, WV",54045,4.3
WVMCDO5URN,"McDowell County, WV",54047,6.1
WVMARI0URN,"Marion County, WV",54049,4.1
WVMARS1URN,"Marshall County, WV",54051,4.5
WVMASO3URN,"Mason County, WV",54053,4.3
WVMERC0URN,"Mercer County, WV",54055,4.5
WVMINE7URN,"Mineral County, WV",54057,3.9
WVMING9URN,"Mingo County, WV",54059,5.4
WVMONO5URN,"Monongalia County, WV",54061,3.4
WVMONR3URN,"Monroe County, WV",54063,2.8
WVMORG5URN,"Morgan County, WV",54065,3.1
WVNICH7URN,"Nicholas County, WV",54067,4.2
WVOHIO0URN,"Ohio County, WV",54069,3.9
WVPEND1URN,"Pendleton County, WV",54071,2.6
WVPLEA3URN,"Pleasants County, WV",54073,5.1
WVPOCA5URN,"Pocahontas County, WV",54075,3.5
WVPRES7URN,"Preston County, WV",54077,3.8
WVPUTN9URN,"Putnam County, WV",54079,3.3
WVRALE5URN,"Raleigh County, WV",54081,3.7
WVRAND3URN,"Randolph County, WV",54083,4.2
WVRITC5URN,"Ritchie County, WV",54085,3.8
WVROAN7URN,"Roane County, WV",54087,5.9
WVSUMM9URN,"Summers County, WV",54089,3.6
WVTAYL1URN,"Taylor County, WV",54091,3.6
WVTUCK3URN,"Tucker County, WV",54093,3.3
WVTYLE5URN,"Tyler County, WV",54095,5.6
WVUPSH7URN,"Upshur County, WV",54097,5
WVWAYN9URN,"Wayne County, WV",54099,4.1
WVWEBS1URN,"Webster County, WV",54101,5.1
WVWETZ3URN,"Wetzel County, WV",54103,5.4
WVWIRT5URN,"Wirt County, WV",54105,5.3
WVWOOD0URN,"Wood County, WV",54107,3.9
WVWYOM9URN,"Wyoming County, WV",54109,4.3
WIADAM1URN,"Adams County, WI",55001,5
WIASHL3URN,"Ashland County, WI",55003,3.7
WIBARR5URN,"Barron County, WI",55005,3.4
WIBAYF7URN,"Bayfield County, WI",55007,4.1
WIBROW9URN,"Brown County, WI",55009,3.1
WIBUFF1URN,"Buffalo County, WI",55011,4.4
WIBURN3URN,"Burnett County, WI",55013,4.2
WICALU5URN,"Calumet County, WI",55015,2.9
WICHIP7URN,"Chippewa County, WI",55017,3.4
WICLAR9URN,"Clark County, WI",55019,2.7
WICOLU1URN,"Columbia County, WI",55021,3.1
WICRAW3URN,"Crawford County, WI",55023,3.9
WIDANE5URN,"Dane County, WI",55025,2.8
WIDODG5URN,"Dodge County, WI",55027,3.1
WIDOOR9URN,"Door County, WI",55029,2.8
WIDOUG1URN,"Douglas County, WI",55031,4.4
WIDUNN3URN,"Dunn County, WI",55033,3.5
WIEAUC5URN,"Eau Claire County, WI",55035,3.2
WIFLOR7URN,"Florence County, WI",55037,3.6
WIFOND0URN,"Fond Du Lac County, WI",55039,3.2
WIFORE1URN,"Forest County, WI",55041,4.6
WIGRAN0URN,"Grant County, WI",55043,3.1
WIGREE5URN,"Green County, WI",55045,2.8
WIGREE7URN,"Green Lake County, WI",55047,3.9
WIIOWA9URN,"Iowa County, WI",55049,2.8
WIIRON1URN,"Iron County, WI",55051,5.9
WIJACK3URN,"Jackson County, WI",55053,3.7
WIJEFF0URN,"Jefferson County, WI",55055,3.1
WIJUNE7URN,"Juneau County, WI",55057,3.4
WIKENO9URN,"Kenosha County, WI",55059,3.8
WIKEWA1URN,"Kewaunee County, WI",55061,2.8
WILACR3URN,"La Crosse County, WI",55063,3.1
WILAFA5URN,"Lafayette County, WI",55065,2.5
WILANG7URN,"Langlade County, WI",55067,3.6
WILINC9URN,"Lincoln County, WI",55069,3.4
WIMANI5URN,"Manitowoc County, WI",55071,3.5
WIMARA0URN,"Marathon County, WI",55073,3.2
WIMARI5URN,"Marinette County, WI",55075,4.2
WIMARQ7URN,"Marquette County, WI",55077,3.6
WIMENO8URN,"Menominee County, WI",55078,7.2
WIMILW5URN,"Milwaukee County, WI",55079,4.3
WIMONR1URN,"Monroe County, WI",55081,3
WIOCON3URN,"Oconto County, WI",55083,3.3
WIONEI5URN,"Oneida County, WI",55085,3.3
WIOUTA5URN,"Outagamie County, WI",55087,3.1
WIOZAU6URN,"Ozaukee County, WI",55089,3.1
WIPEPI1URN,"Pepin County, WI",55091,2.8
WIPIER3URN,"Pierce County, WI",55093,3.4
WIPOLK5URN,"Polk County, WI",55095,3.4
WIPORT0URN,"Portage County, WI",55097,3.4
WIPRIC9URN,"Price County, WI",55099,3.4
WIRACI1URN,"Racine County, WI",55101,3.9
WIRICH3URN,"Richland County, WI",55103,3.3
WIROCK0URN,"Rock County, WI",55105,3.9
WIRUSK7URN,"Rusk County, WI",55107,3.6
WISTCR9URN,"St. Croix County, WI",55109,3.5
WISAUK1URN,"Sauk County, WI",55111,2.8
WISAWY3URN,"Sawyer County, WI",55113,3.8
WISHAW5URN,"Shawano County, WI",55115,3.1
WISHEB5URN,"Sheboygan County, WI",55117,3
WITAYL9URN,"Taylor County, WI",55119,3.4
WITREM1URN,"Trempealeau County, WI",55121,3.6
WIVERN3URN,"Vernon County, WI",55123,2.9
WIVILA5URN,"Vilas County, WI",55125,3.7
WIWALW0URN,"Walworth County, WI",55127,3.2
WIWASH9URN,"Washburn County, WI",55129,3.6
WIWASH7URN,"Washington County, WI",55131,3
WIWAUK3URN,"Waukesha County, WI",55133,3.1
WIWAUP5URN,"Waupaca County, WI",55135,3.4
WIWAUS7URN,"Waushara County, WI",55137,3.7
WIWINN9URN,"Winnebago County, WI",55139,3.3
WIWOOD0URN,"Wood County, WI",55141,3.9
WYALBA1URN,"Albany County, WY",56001,3.1
WYBIGH3URN,"Big Horn County, WY",56003,3.2
WYCAMP5URN,"Campbell County, WY",56005,2.9
WYCARB7URN,"Carbon County, WY",56007,2.9
WYCONV9URN,"Converse County, WY",56009,2.5
WYCROO1URN,"Crook County, WY",56011,2.4
WYFREM3URN,"Fremont County, WY",56013,3.5
WYGOSH5URN,"Goshen County, WY",56015,2.8
WYHOTS7URN,"Hot Springs County, WY",56017,2.7
WYJOHN9URN,"Johnson County, WY",56019,2.7
WYLARA0URN,"Laramie County, WY",56021,3
WYLINC3URN,"Lincoln County, WY",56023,2.9
WYNATR5URN,"Natrona County, WY",56025,3.2
WYNIOB7URN,"Niobrara County, WY",56027,2
WYPARK9URN,"Park County, WY",56029,2.6
WYPLAT1URN,"Platte County, WY",56031,2.6
WYSHER3URN,"Sheridan County, WY",56033,2.7
WYSUBL5URN,"Sublette County, WY",56035,3.4
WYSWEE7URN,"Sweetwater County, WY",56037,3.6
WYTETO9URN,"Teton County, WY",56039,1.7
WYUINT1URN,"Uinta County, WY",56041,3.4
WYWASH3URN,"Washakie County, WY",56043,3.4
WYWEST5URN,"Weston County, WY",56045,2.2
